Unnamed: 0,source_dataset,node,source_workflow,process,runtime_s,peak_mem,energy_j,rchar,cpus,concurrent_task_count,cores,ram,cpu_benchmark,io_read,io_write,task_type
37.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,151000.0,9846784.0,10621.5851,,1.0,1.0,32.0,64.0,306.15,109.0,91.4,SAMTOOLS_STATS
38.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,142000.0,8822784.0,11366.0597,,1.0,2.0,32.0,64.0,306.01,109.0,90.9,SAMTOOLS_STATS
39.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,144000.0,8843264.0,11995.6975,,1.0,1.0,32.0,64.0,305.84,109.0,90.8,SAMTOOLS_STATS
40.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,143000.0,9842688.0,9476.9857,,1.0,2.0,32.0,64.0,306.15,109.0,91.4,SAMTOOLS_STATS
41.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,137000.0,8937472.0,11173.7549,,1.0,1.0,32.0,64.0,306.01,109.0,90.9,SAMTOOLS_STATS
42.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,138000.0,9928704.0,11464.277,,1.0,1.0,32.0,64.0,305.84,109.0,90.8,SAMTOOLS_STATS
43.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,138000.0,9691136.0,9898.335,,1.0,1.0,32.0,64.0,306.15,109.0,91.4,SAMTOOLS_STATS
44.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,7000.0,22122496.0,523.6894,,2.0,0.0,32.0,64.0,305.89,97.6,90.6,SAMTOOLS_INDEX
45.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,12000.0,21942272.0,904.8525,,2.0,0.0,32.0,64.0,305.89,97.6,90.6,SAMTOOLS_INDEX
46.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,46000.0,22700032.0,3829.1846,,2.0,3.0,32.0,64.0,306.01,109.0,90.9,SAMTOOLS_INDEX
47.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,45000.0,22593536.0,3729.2668,,2.0,0.0,32.0,64.0,305.84,109.0,90.8,SAMTOOLS_INDEX
48.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,59000.0,24473600.0,4092.9347,,2.0,1.0,32.0,64.0,306.15,109.0,91.4,SAMTOOLS_INDEX
49.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,38000.0,23564288.0,2807.2066,,2.0,0.0,32.0,64.0,306.01,109.0,90.9,SAMTOOLS_INDEX
50.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,40000.0,23728128.0,3161.2348,,2.0,0.0,32.0,64.0,305.84,109.0,90.8,SAMTOOLS_INDEX
51.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,27000.0,20291584.0,2076.4942,,2.0,0.0,32.0,64.0,305.89,97.6,90.6,SAMTOOLS_INDEX
52.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,52500.0,15310848.0,4485.96375,,2.0,1.5,32.0,64.0,305.84,109.0,90.8,SAMTOOLS_INDEX
53.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,56000.0,20977664.0,4297.85405,,2.0,0.5,32.0,64.0,306.01,109.0,90.9,SAMTOOLS_INDEX
54.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,28000.0,19525632.0,1893.6386,,2.0,0.0,32.0,64.0,306.15,109.0,91.4,SAMTOOLS_INDEX
55.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,40000.0,3570487296.0,3067.704,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,SAMTOOLS_SORT
56.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,105000.0,5576617984.0,7919.0384,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,SAMTOOLS_SORT
57.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,407000.0,5718724608.0,30677.7908,,6.0,0.0,32.0,64.0,306.01,109.0,90.9,SAMTOOLS_SORT
58.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,412000.0,5720924160.0,33393.4789,,6.0,0.0,32.0,64.0,305.84,109.0,90.8,SAMTOOLS_SORT
59.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,411000.0,5721206784.0,28166.9892,,6.0,0.0,32.0,64.0,306.15,109.0,91.4,SAMTOOLS_SORT
60.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,331500.0,5722011648.0,25148.22425,,6.0,0.5,32.0,64.0,306.01,109.0,90.9,SAMTOOLS_SORT
61.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,328000.0,5722292224.0,27215.5715,,6.0,1.0,32.0,64.0,305.84,109.0,90.8,SAMTOOLS_SORT
62.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,280000.0,5638240256.0,21318.112,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,SAMTOOLS_SORT
63.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,284000.0,5698625536.0,21493.6109,,6.0,0.0,32.0,64.0,306.01,109.0,90.9,SAMTOOLS_SORT
64.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,267000.0,5694377984.0,20240.0101,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,SAMTOOLS_SORT
65.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,271000.0,5694734336.0,21994.311,,6.0,0.0,32.0,64.0,305.84,109.0,90.8,SAMTOOLS_SORT
66.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,334000.0,8604942336.0,35892.00195,,12.0,0.0,32.0,64.0,306.01,109.0,90.9,BWA_MEM
67.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,324000.0,8575483904.0,37525.8021,,12.0,0.0,32.0,64.0,305.84,109.0,90.8,BWA_MEM
68.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,542000.0,8499134464.0,65769.4126,,12.0,0.0,32.0,64.0,305.84,109.0,90.8,BWA_MEM
69.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,541000.0,8444420096.0,53464.96275,,12.0,0.0,32.0,64.0,306.15,109.0,91.4,BWA_MEM
70.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1564000.0,8172568576.0,176251.1919,,12.0,0.0,32.0,64.0,306.01,109.0,90.9,BWA_MEM
71.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1552000.0,8170692608.0,192857.8446,,12.0,0.0,32.0,64.0,305.84,109.0,90.8,BWA_MEM
72.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1569000.0,8171339776.0,158937.6087,,12.0,0.0,32.0,64.0,306.15,109.0,91.4,BWA_MEM
73.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1275000.0,8202067968.0,143839.7262,,12.0,0.0,32.0,64.0,306.01,109.0,90.9,BWA_MEM
74.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1278000.0,8202113024.0,158746.5143,,12.0,0.0,32.0,64.0,305.84,109.0,90.8,BWA_MEM
75.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,777000.0,7416631296.0,97611.9102,,12.0,0.0,32.0,64.0,305.84,109.0,90.8,BWA_MEM
76.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,787500.0,7421663232.0,79987.8692,,12.0,0.0,32.0,64.0,306.15,109.0,91.4,BWA_MEM
77.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,751000.0,7441731584.0,93687.6603,,12.0,0.0,32.0,64.0,305.84,109.0,90.8,BWA_MEM
78.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,750000.0,7416322048.0,75935.46609999999,,12.0,0.0,32.0,64.0,306.15,109.0,91.4,BWA_MEM
79.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,308000.0,1215176704.0,18629.1609,,6.0,1.0,32.0,64.0,306.01,109.0,90.9,FASTQC
80.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,302500.0,1190037504.0,14858.7244,,6.0,0.0,32.0,64.0,306.15,109.0,91.4,FASTQC
81.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,122000.0,1169616896.0,9776.0666,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,FASTQC
82.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,297500.0,1154746368.0,18407.59325,,6.0,1.0,32.0,64.0,305.84,109.0,90.8,FASTQC
83.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,408000.0,1189740544.0,24876.4311,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,FASTQC
84.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,207500.0,1159581696.0,15379.1822,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,FASTQC
85.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,238000.0,1195352064.0,15719.6891,,6.0,0.0,32.0,64.0,306.15,109.0,91.4,FASTQC
86.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,218500.0,1156956160.0,15057.96295,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,FASTQC
87.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,233000.0,1090162688.0,18926.2053,,6.0,0.0,32.0,64.0,305.84,109.0,90.8,FASTQC
88.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,216000.0,1204695040.0,14850.0861,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,FASTQC
89.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,405000.0,1310519296.0,26454.02695,,12.0,0.0,32.0,64.0,306.01,109.0,90.9,TRIMGALORE
90.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,423000.0,1317187584.0,25901.1675,,12.0,0.0,32.0,64.0,306.15,109.0,91.4,TRIMGALORE
91.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,382000.0,2058317824.0,44411.3527,,12.0,0.0,32.0,64.0,305.84,109.0,90.8,TRIMGALORE
92.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,395500.0,2005151744.0,24567.50505,,12.0,0.0,32.0,64.0,306.15,109.0,91.4,TRIMGALORE
93.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1128500.0,4829673472.0,96422.89535,,12.0,0.0,32.0,64.0,306.01,109.0,90.9,TRIMGALORE
94.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1117000.0,4831055872.0,103679.922,,12.0,0.0,32.0,64.0,305.84,109.0,90.8,TRIMGALORE
95.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,958000.0,4819480576.0,77668.0359,,12.0,0.0,32.0,64.0,306.01,109.0,90.9,TRIMGALORE
96.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,927000.0,4800389120.0,81722.5529,,12.0,0.0,32.0,64.0,305.84,109.0,90.8,TRIMGALORE
97.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,962000.0,4816359424.0,71276.0972,,12.0,0.0,32.0,64.0,306.15,109.0,91.4,TRIMGALORE
98.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,756000.0,4632379392.0,73680.66025,,12.0,0.0,32.0,64.0,305.84,109.0,90.8,TRIMGALORE
99.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,804000.0,4628410368.0,62241.0315,,12.0,0.0,32.0,64.0,306.15,109.0,91.4,TRIMGALORE
100.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,701000.0,4694941696.0,63797.1586,,12.0,0.0,32.0,64.0,306.01,109.0,90.9,TRIMGALORE
101.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,704000.0,4690892800.0,56395.69225,,12.0,0.0,32.0,64.0,306.15,109.0,91.4,TRIMGALORE
102.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:IGV,0.0,2957312.0,157.2652,,1.0,0.0,32.0,64.0,306.01,109.0,90.9,IGV
103.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:IGV,500.0,2828288.0,152.21985,,1.0,0.0,32.0,64.0,305.84,109.0,90.8,IGV
104.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,0.0,2953216.0,138.8132,,1.0,0.0,32.0,64.0,306.01,109.0,90.9,SAMPLESHEET_CHECK
105.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,0.0,2818048.0,73.94630000000001,,1.0,0.0,32.0,64.0,305.84,109.0,90.8,SAMPLESHEET_CHECK
106.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,50902.0,89735168.0,3717.6444,,6.0,0.0,32.0,64.0,306.01,109.0,90.9,MERGED_LIBRARY_ATAQV_ATAQV
107.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,47364.5,91928576.0,3750.9778,,6.0,0.5,32.0,64.0,305.84,109.0,90.8,MERGED_LIBRARY_ATAQV_ATAQV
108.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,89240.0,83308544.0,6680.1816,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,MERGED_LIBRARY_ATAQV_ATAQV
109.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,80208.0,79310848.0,7129.1015,,6.0,2.0,32.0,64.0,305.84,109.0,90.8,MERGED_LIBRARY_ATAQV_ATAQV
110.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,80532.0,78860288.0,5442.7157,,6.0,2.0,32.0,64.0,306.15,109.0,91.4,MERGED_LIBRARY_ATAQV_ATAQV
111.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,424606.0,120561664.0,31886.3167,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,MERGED_LIBRARY_ATAQV_ATAQV
112.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,428170.0,120573952.0,33102.2818,,6.0,4.0,32.0,64.0,306.01,109.0,90.9,MERGED_LIBRARY_ATAQV_ATAQV
113.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,405378.0,120811520.0,31646.2756,,6.0,2.0,32.0,64.0,305.84,109.0,90.8,MERGED_LIBRARY_ATAQV_ATAQV
114.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,353136.0,119734272.0,26646.9955,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,MERGED_LIBRARY_ATAQV_ATAQV
115.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,385755.0,120041472.0,29018.2328,,6.0,1.0,32.0,64.0,305.84,109.0,90.8,MERGED_LIBRARY_ATAQV_ATAQV
116.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,352374.0,119910400.0,22807.5236,,6.0,0.0,32.0,64.0,306.15,109.0,91.4,MERGED_LIBRARY_ATAQV_ATAQV
117.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,98162.0,130674688.0,7677.969,,6.0,0.5,32.0,64.0,305.84,109.0,90.8,MERGED_LIBRARY_ATAQV_ATAQV
118.0,augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,97611.0,130994176.0,6384.4988,,6.0,1.0,32.0,64.0,306.15,109.0,91.4,MERGED_LIBRARY_ATAQV_ATAQV
119.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,94459.0,127735808.0,7081.02815,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,MERGED_LIBRARY_ATAQV_ATAQV
120.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,91455.0,159821824.0,7151.2655,,6.0,0.0,32.0,64.0,305.84,109.0,90.8,MERGED_LIBRARY_ATAQV_ATAQV
121.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_MKARV,1918.0,326119424.0,141.37755,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,MERGED_LIBRARY_ATAQV_MKARV
122.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_MKARV,2089.0,331616256.0,275.6811,,6.0,1.0,32.0,64.0,306.01,109.0,90.9,MERGED_LIBRARY_ATAQV_MKARV
123.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,82000.0,2001600512.0,5983.7577,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,BEDTOOLS_GENOMECOV
124.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,131000.0,3233693696.0,9441.0928,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,BEDTOOLS_GENOMECOV
125.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,471500.0,13463281664.0,33777.74295,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,BEDTOOLS_GENOMECOV
126.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,478000.0,13463375872.0,33256.786,,6.0,0.0,32.0,64.0,306.01,109.0,90.9,BEDTOOLS_GENOMECOV
127.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,425000.0,10984079360.0,30472.2865,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,BEDTOOLS_GENOMECOV
128.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,393000.0,10983919616.0,28208.7885,,6.0,0.0,32.0,64.0,306.01,109.0,90.9,BEDTOOLS_GENOMECOV
129.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,417000.0,10983759872.0,31114.9348,,6.0,0.0,32.0,64.0,305.84,109.0,90.8,BEDTOOLS_GENOMECOV
130.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,87000.0,2001145856.0,6110.8449,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,BEDTOOLS_GENOMECOV
131.0,augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,81000.0,2001412096.0,5640.51205,,6.0,0.0,32.0,64.0,305.84,109.0,90.8,BEDTOOLS_GENOMECOV
132.0,augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,68500.0,2001305600.0,4928.63165,,6.0,0.0,32.0,64.0,305.89,97.6,90.6,BEDTOOLS_GENOMECOV
133.0,augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,86000.0,2001178624.0,6250.2058,,6.0,0.0,32.0,64.0,306.01,109.0,90.9,BEDTOOLS_GENOMECOV
