source_dataset,node,source_workflow,process,runtime_s,peak_mem,energy_j,rchar,cpus,concurrent_task_count,cores,ram,cpu_benchmark,io_read,io_write
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1128500.0,4829673472.0,96422.89535,88700115814.0,12.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1117000.0,4831055872.0,103679.922,88700116385.0,12.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,958000.0,4819480576.0,77668.0359,73077170240.0,12.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,927000.0,4800389120.0,81722.5529,73077170215.0,12.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,962000.0,4816359424.0,71276.0972,73077170249.0,12.0,0.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,756000.0,4632379392.0,73680.66025,71407124721.0,12.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,804000.0,4628410368.0,62241.0315,71407124745.0,12.0,0.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,701000.0,4694941696.0,63797.1586,68335500186.0,12.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,704000.0,4690892800.0,56395.69225,68335500355.5,12.0,0.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:IGV,0.0,2957312.0,157.2652,786687.0,1.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:IGV,500.0,2828288.0,152.21985,786599.5,1.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,0.0,2953216.0,138.8132,685580.0,1.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,0.0,2818048.0,73.94630000000001,685584.0,1.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,50902.0,89735168.0,3717.6444,1478051589.0,6.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,47364.5,91928576.0,3750.9778,1478395583.5,6.0,0.5,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,89240.0,83308544.0,6680.1816,2509477692.0,6.0,0.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,80208.0,79310848.0,7129.1015,2509313829.0,6.0,2.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,80532.0,78860288.0,5442.7157,2508396375.0,6.0,2.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,424606.0,120561664.0,31886.3167,8676787719.0,6.0,0.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,428170.0,120573952.0,33102.2818,8676542340.0,6.0,4.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,405378.0,120811520.0,31646.2756,8677197243.0,6.0,2.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,353136.0,119734272.0,26646.9955,7532764298.0,6.0,0.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,385755.0,120041472.0,29018.2328,7530911724.0,6.0,1.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,352374.0,119910400.0,22807.5236,7532731508.0,6.0,0.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,98162.0,130674688.0,7677.969,2989557801.5,6.0,0.5,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,97611.0,130994176.0,6384.4988,2991221307.0,6.0,1.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,94459.0,127735808.0,7081.02815,2887682360.5,6.0,0.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV,91455.0,159821824.0,7151.2655,2886510137.0,6.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_MKARV,1918.0,326119424.0,141.37754999999999,74815895.0,6.0,0.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_MKARV,2089.0,331616256.0,275.6811,74815913.0,6.0,1.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,82000.0,2001600512.0,5983.7577,574182182.0,6.0,0.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,131000.0,3233693696.0,9441.0928,977513790.0,6.0,0.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,471500.0,13463281664.0,33777.74295,3890205929.0,6.0,0.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,478000.0,13463375872.0,33256.786,3890205882.0,6.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,425000.0,10984079360.0,30472.2865,3232470033.0,6.0,0.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,393000.0,10983919616.0,28208.7885,3232470099.0,6.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,417000.0,10983759872.0,31114.9348,3232469995.0,6.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,87000.0,2001145856.0,6110.8449,509211528.0,6.0,0.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,81000.0,2001412096.0,5640.51205,509211511.5,6.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,68500.0,2001305600.0,4928.63165,487799402.5,6.0,0.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV,86000.0,2001178624.0,6250.2058,487799357.0,6.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG,12500.0,25757696.0,972.92435,493518216.0,1.0,1.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG,22000.0,23293952.0,1432.9047,493518220.0,1.0,1.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG,20500.0,23595008.0,1545.93725,906992589.5,1.0,2.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG,21000.0,10354688.0,1479.7263,906992629.0,1.0,1.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG,88000.0,139517952.0,7525.6368,3732578936.0,1.0,1.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG,88000.0,139651072.0,6657.6019,3732578988.5,1.0,1.5,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG,72000.0,127346688.0,6155.216549999999,3100968713.0,1.0,1.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG,73000.0,127238144.0,6032.2945,3100968650.0,1.0,2.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG,9500.0,24942592.0,767.8630499999999,406816302.5,1.0,1.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG,9000.0,24109056.0,728.687,406816215.0,1.0,1.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG,9500.0,24350720.0,734.2241,389997037.0,1.0,1.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG,11000.0,25194496.0,931.36,389997027.0,1.0,1.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,347000.0,1726078976.0,36450.6094,289092501237.0,12.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,332000.0,1734987776.0,38506.0006,289092504958.0,12.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,343000.0,1718497280.0,31985.5091,289092503109.0,12.0,0.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,341500.0,1729998848.0,39273.69235,287544802237.5,12.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,340000.0,1712242688.0,32062.0113,287544797613.0,12.0,0.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,353000.0,1698025472.0,35188.4768,296092800664.0,12.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,356000.0,1736765440.0,40520.1512,296092788333.0,12.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,352000.0,1735491584.0,33214.2897,296092796475.0,12.0,0.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,349500.0,1712494592.0,36561.01565,291361625101.5,12.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,371000.0,1732358144.0,39270.6915,291361620817.0,12.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,340000.0,1717362688.0,36034.279200000004,289469999176.5,12.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,351000.0,1721671680.0,32800.0857,289469993524.0,12.0,0.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,337000.0,1712275456.0,35941.2165,292284375682.0,12.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT,346500.0,1724450816.0,32683.259149999998,292284367851.5,12.0,0.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,429000.0,2803138560.0,45940.4604,291217482041.0,12.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,434000.0,2813382656.0,50874.1147,291217470948.0,12.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,429000.0,2823294976.0,40980.2544,291217482962.0,12.0,0.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,440000.0,2827825152.0,46873.0691,289753659548.0,12.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,447000.0,2887970816.0,47176.1737,298880468248.0,12.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,456000.0,2867478528.0,52871.3208,298880461795.0,12.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,463000.0,2854649856.0,42280.4715,298880455374.0,12.0,0.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,456000.0,2828840960.0,48133.2599,293788583818.0,12.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,449000.0,2778587136.0,51981.7661,293788580920.0,12.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,447000.0,2879111168.0,42363.9672,293788582011.0,12.0,0.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,422000.0,2800607232.0,45346.7056,291615936123.0,12.0,0.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,436500.0,2898944000.0,41700.4383,291615933944.0,12.0,0.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,429500.0,2825209856.0,50564.54195,294279318427.0,12.0,0.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS,424000.0,2813837312.0,40461.9639,294279316159.0,12.0,0.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,77000.0,1616216064.0,6019.6601,35388301.0,2.0,4.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,80000.0,1616441344.0,6506.39155,35390272.5,2.0,2.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,81000.0,1621532672.0,6522.4241,37249036.0,2.0,2.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,80000.0,1620926464.0,6521.8483,37246866.0,2.0,3.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,80000.0,1620664320.0,5803.4212,37249989.0,2.0,1.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,86000.0,1626828800.0,6537.317,51161337.0,2.0,1.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,87500.0,1627963392.0,6352.4053,49325532.0,2.0,0.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,85000.0,1626607616.0,6544.8463,49316390.0,2.0,2.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,76000.0,1608904704.0,6125.6714,34130121.0,2.0,1.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,76000.0,1608527872.0,6113.7955,34128390.0,2.0,2.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-16,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,80000.0,1607872512.0,5492.9388,34130384.0,2.0,1.0,32.0,64.0,306.15,109.0,91.4
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,80500.0,1610559488.0,6021.5857,34235924.0,2.0,2.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP,77000.0,1610219520.0,6002.0887,34233994.0,2.0,4.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE,16000.0,379543552.0,1196.8173,36941840.0,2.0,1.0,32.0,64.0,305.89,97.6,90.6
augur_gu,gpgnode-14,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE,17000.0,1027276800.0,1367.9025,36938441.0,2.0,1.0,32.0,64.0,306.01,109.0,90.9
augur_gu,gpgnode-15,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE,17000.0,1028018176.0,1491.6582,36941745.0,2.0,1.0,32.0,64.0,305.84,109.0,90.8
augur_gu,gpgnode-13,atacseq,NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE,16000.0,964292608.0,1276.4270999999999,40518104.5,2.0,1.0,32.0,64.0,305.89,97.6,90.6
